TimeStamp,Millis,systemTime,Loadcell
2025-06-24T10:15:36.3798784-04:00,36936379.878400005,2712.7935040000002,26394.509999999998
2025-06-24T10:15:36.3921536-04:00,36936392.1536,2712.8055039999999,26286.84
2025-06-24T10:15:36.4044032-04:00,36936404.403200001,2712.8175040000001,26276.16
2025-06-24T10:15:36.4166656-04:00,36936416.665600002,2712.8295039999998,26227.740000000002
2025-06-24T10:15:36.4289536-04:00,36936428.953600004,2712.841504,26501.049999999999
2025-06-24T10:15:36.4412416-04:00,36936441.241599999,2712.8535040000002,26935.41
2025-06-24T10:15:36.4535168-04:00,36936453.516800001,2712.8674879999999,27203.91
2025-06-24T10:15:36.4656384-04:00,36936465.638400003,2712.879488,27093.009999999998
2025-06-24T10:15:36.4741376-04:00,36936474.137600005,2712.8874879999998,26863.080000000002
2025-06-24T10:15:36.4865792-04:00,36936486.5792,2712.899488,26893.310000000001
2025-06-24T10:15:36.4988288-04:00,36936498.8288,2712.9114880000002,27343.91
2025-06-24T10:15:36.5111936-04:00,36936511.193599999,2712.9234879999999,27725.490000000002
2025-06-24T10:15:36.5234560-04:00,36936523.456,2712.937504,27409.169999999998
2025-06-24T10:15:36.5356288-04:00,36936535.628800005,2712.9495040000002,26405.560000000001
2025-06-24T10:15:36.5479040-04:00,36936547.903999999,2712.9615039999999,25558.040000000001
2025-06-24T10:15:36.5600640-04:00,36936560.064000003,2712.973504,25326.16
2025-06-24T10:15:36.5723520-04:00,36936572.351999998,2712.9855040000002,25361.880000000001
2025-06-24T10:15:36.5846656-04:00,36936584.665600002,2712.9975039999999,25444.810000000001
2025-06-24T10:15:36.5969792-04:00,36936596.979199998,2713.0095040000001,24861.349999999999
2025-06-24T10:15:36.6090752-04:00,36936609.075199999,2713.0215039999998,24192.860000000001
2025-06-24T10:15:36.6221440-04:00,36936622.144000001,2713.035488,24516.32
2025-06-24T10:15:36.6336896-04:00,36936633.689599998,2713.0474880000002,25654.139999999999
2025-06-24T10:15:36.6422144-04:00,36936642.214400001,2713.055488,26568.5
2025-06-24T10:15:36.6544768-04:00,36936654.476800002,2713.0674880000001,26885.189999999999
2025-06-24T10:15:36.6668032-04:00,36936666.803199999,2713.0794879999999,26293.759999999998
2025-06-24T10:15:36.6788224-04:00,36936678.822400004,2713.091488,24677.07
2025-06-24T10:15:36.6910848-04:00,36936691.084800005,2713.1034880000002,24677.07
2025-06-24T10:15:36.7034112-04:00,36936703.411200002,2713.1175039999998,25746.619999999999
2025-06-24T10:15:36.7156224-04:00,36936715.622400001,2713.129504,26326.470000000001
2025-06-24T10:15:36.7279488-04:00,36936727.948800005,2713.1415040000002,26574.810000000001
2025-06-24T10:15:36.7402112-04:00,36936740.211199999,2713.1535039999999,26220.68
2025-06-24T10:15:36.7526272-04:00,36936752.6272,2713.1655040000001,25633.009999999998
2025-06-24T10:15:36.7649536-04:00,36936764.953600004,2713.1775040000002,25471.880000000001
2025-06-24T10:15:36.7776896-04:00,36936777.689599998,2713.1914879999999,25647.889999999999
2025-06-24T10:15:36.7892736-04:00,36936789.273600005,2713.2015040000001,26119.099999999999
2025-06-24T10:15:36.8016512-04:00,36936801.651200004,2713.2154879999998,26507.970000000001
2025-06-24T10:15:36.8140160-04:00,36936814.016000003,2713.227488,26380.68
2025-06-24T10:15:36.8223744-04:00,36936822.374400005,2713.2354879999998,25622.93
2025-06-24T10:15:36.8356480-04:00,36936835.648000002,2713.2495039999999,24911.880000000001
2025-06-24T10:15:36.8470912-04:00,36936847.091200002,2713.2594880000001,24921.049999999999
2025-06-24T10:15:36.8592128-04:00,36936859.212800004,2713.2714879999999,25417.52
2025-06-24T10:15:36.8714752-04:00,36936871.475200005,2713.2855039999999,25922.860000000001
2025-06-24T10:15:36.8838016-04:00,36936883.801600002,2713.2975040000001,25920.150000000001
2025-06-24T10:15:36.8960640-04:00,36936896.064000003,2713.3095039999998,25450.080000000002
2025-06-24T10:15:36.9082880-04:00,36936908.288000003,2713.321504,25118.57
2025-06-24T10:15:36.9205632-04:00,36936920.563200004,2713.3335040000002,25319.77
2025-06-24T10:15:36.9328896-04:00,36936932.889600001,2713.3455039999999,25747.139999999999
2025-06-24T10:15:36.9449856-04:00,36936944.985600002,2713.3575040000001,25847.290000000001
2025-06-24T10:15:36.9573376-04:00,36936957.3376,2713.3695039999998,25345.939999999999
2025-06-24T10:15:36.9696256-04:00,36936969.625600003,2713.3834879999999,24724.439999999999
2025-06-24T10:15:36.9818624-04:00,36936981.862400003,2713.3954880000001,24493.990000000002
2025-06-24T10:15:36.9941760-04:00,36936994.175999999,2713.4074879999998,24573.529999999999
2025-06-24T10:15:37.0028032-04:00,36937002.803199999,2713.4154880000001,24935.41
2025-06-24T10:15:37.0185984-04:00,36937018.598400004,2713.4314880000002,25368.5
2025-06-24T10:15:37.0271872-04:00,36937027.187200002,2713.439488,25895.939999999999
2025-06-24T10:15:37.0395136-04:00,36937039.513599999,2713.4535040000001,26653.990000000002
2025-06-24T10:15:37.0517760-04:00,36937051.776000001,2713.4655039999998,27345.110000000001
2025-06-24T10:15:37.0640768-04:00,36937064.076800004,2713.477504,27465.41
2025-06-24T10:15:37.0761984-04:00,36937076.198399998,2713.4895040000001,26991.279999999999
2025-06-24T10:15:37.0885632-04:00,36937088.563200004,2713.5015039999998,26153.009999999998
2025-06-24T10:15:37.1007872-04:00,36937100.787200004,2713.513504,25649.32
2025-06-24T10:15:37.1132160-04:00,36937113.215999998,2713.5255040000002,25991.049999999999
2025-06-24T10:15:37.1254272-04:00,36937125.427200004,2713.5394879999999,26545.34
2025-06-24T10:15:37.1377024-04:00,36937137.702399999,2713.5514880000001,26855.860000000001
2025-06-24T10:15:37.1499008-04:00,36937149.900800005,2713.5634879999998,26628.720000000001
2025-06-24T10:15:37.1620736-04:00,36937162.073600002,2713.575488,26138.34
2025-06-24T10:15:37.1744000-04:00,36937174.399999999,2713.5874880000001,26014.889999999999
2025-06-24T10:15:37.1865856-04:00,36937186.585600004,2713.5994879999998,26452.18
2025-06-24T10:15:37.1988736-04:00,36937198.873599999,2713.611488,27097.82
2025-06-24T10:15:37.2072960-04:00,36937207.296000004,2713.6215040000002,27441.950000000001
2025-06-24T10:15:37.2196096-04:00,36937219.6096,2713.6335039999999,27371.950000000001
2025-06-24T10:15:37.2320384-04:00,36937232.038400002,2713.6455040000001,27082.779999999999
2025-06-24T10:15:37.2446464-04:00,36937244.646400005,2713.6575039999998,26846.689999999999
2025-06-24T10:15:37.2565376-04:00,36937256.537600003,2713.669504,26996.389999999999
2025-06-24T10:15:37.2687616-04:00,36937268.761600003,2713.6815040000001,27371.049999999999
2025-06-24T10:15:37.2810240-04:00,36937281.024000004,2713.6935039999998,27499.849999999999
2025-06-24T10:15:37.2932864-04:00,36937293.286400005,2713.705504,27387.82
2025-06-24T10:15:37.3055232-04:00,36937305.523200005,2713.7194880000002,27079.700000000001
2025-06-24T10:15:37.3178624-04:00,36937317.862400003,2713.7314879999999,26820.150000000001
2025-06-24T10:15:37.3299328-04:00,36937329.932800002,2713.7434880000001,26847.07
2025-06-24T10:15:37.3422976-04:00,36937342.297600001,2713.7554879999998,27084.060000000001
2025-06-24T10:15:37.3545600-04:00,36937354.560000002,2713.767488,27345.790000000001
2025-06-24T10:15:37.3673472-04:00,36937367.347199999,2713.7794880000001,27334.509999999998
2025-06-24T10:15:37.3754752-04:00,36937375.475200005,2713.7895039999999,27334.509999999998
2025-06-24T10:15:37.3877120-04:00,36937387.712000005,2713.801504,27106.77
2025-06-24T10:15:37.3998080-04:00,36937399.807999998,2713.8135040000002,27113.990000000002
2025-06-24T10:15:37.4121984-04:00,36937412.198399998,2713.8255039999999,27130.830000000002
