TimeStamp,Millis,systemTime,Loadcell
2025-06-24T10:13:42.7323264-04:00,36822732.326400004,2599.156352,1231.8
2025-06-24T10:13:42.7441536-04:00,36822744.1536,2599.1683520000001,1235.04
2025-06-24T10:13:42.7564288-04:00,36822756.428800002,2599.1803519999999,1191.73
2025-06-24T10:13:42.7688192-04:00,36822768.819200002,2599.194336,1164.4400000000001
2025-06-24T10:13:42.7810176-04:00,36822781.0176,2599.2063360000002,1157.3699999999999
2025-06-24T10:13:42.7932416-04:00,36822793.241599999,2599.2183359999999,1168.72
2025-06-24T10:13:42.8055680-04:00,36822805.568000004,2599.2303360000001,1191.8800000000001
2025-06-24T10:13:42.8178048-04:00,36822817.804800004,2599.2423359999998,1226.6900000000001
2025-06-24T10:13:42.8299904-04:00,36822829.990400001,2599.254336,1287.22
2025-06-24T10:13:42.8422528-04:00,36822842.252800003,2599.2663360000001,1352.71
2025-06-24T10:13:42.8546816-04:00,36822854.681600004,2599.2803520000002,1386.24
2025-06-24T10:13:42.8630400-04:00,36822863.039999999,2599.288352,1393.0799999999999
2025-06-24T10:13:42.8754176-04:00,36822875.417599998,2599.3003520000002,1427.8900000000001
2025-06-24T10:13:42.8877952-04:00,36822887.795200005,2599.3123519999999,1490.3
2025-06-24T10:13:42.9001088-04:00,36822900.108800001,2599.3243520000001,1554.96
2025-06-24T10:13:42.9121152-04:00,36822912.115200005,2599.3363519999998,1600.23
2025-06-24T10:13:42.9246208-04:00,36822924.620800003,2599.350336,1605.49
2025-06-24T10:13:42.9367808-04:00,36822936.7808,2599.3623360000001,1622.3299999999999
2025-06-24T10:13:42.9491712-04:00,36822949.1712,2599.3743359999999,1689.8499999999999
2025-06-24T10:13:42.9613440-04:00,36822961.344000004,2599.386336,1767.22
2025-06-24T10:13:42.9734912-04:00,36822973.4912,2599.3983360000002,1810.3
2025-06-24T10:13:42.9857536-04:00,36822985.753600001,2599.4103359999999,1847.5899999999999
2025-06-24T10:13:42.9982464-04:00,36822998.246399999,2599.4223360000001,1847.5899999999999
2025-06-24T10:13:43.0103168-04:00,36823010.316799998,2599.4343359999998,1842.4100000000001
2025-06-24T10:13:43.0225792-04:00,36823022.5792,2599.4483519999999,1771.95
2025-06-24T10:13:43.0348672-04:00,36823034.867200002,2599.4603520000001,1693.46
2025-06-24T10:13:43.0433280-04:00,36823043.328000002,2599.4683519999999,1611.5799999999999
2025-06-24T10:13:43.0555392-04:00,36823055.5392,2599.480352,1580.53
2025-06-24T10:13:43.0678272-04:00,36823067.827200003,2599.4923520000002,1625.49
2025-06-24T10:13:43.0800768-04:00,36823080.076800004,2599.5043519999999,1714.8099999999999
2025-06-24T10:13:43.0923648-04:00,36823092.364799999,2599.5163520000001,1793.98
2025-06-24T10:13:43.1048704-04:00,36823104.870400004,2599.5303359999998,1822.78
2025-06-24T10:13:43.1169792-04:00,36823116.979199998,2599.542336,1808.8699999999999
2025-06-24T10:13:43.1291520-04:00,36823129.152000003,2599.5543360000001,1769.9200000000001
2025-06-24T10:13:43.1414784-04:00,36823141.478399999,2599.5663359999999,1741.8
2025-06-24T10:13:43.1537536-04:00,36823153.753600001,2599.578336,1741.73
2025-06-24T10:13:43.1659904-04:00,36823165.990400001,2599.5903360000002,1826.01
2025-06-24T10:13:43.1782528-04:00,36823178.252800003,2599.6023359999999,2009.3199999999999
2025-06-24T10:13:43.1906304-04:00,36823190.630400002,2599.616352,2120.98
2025-06-24T10:13:43.2029184-04:00,36823202.918400005,2599.6283520000002,2103.0100000000002
2025-06-24T10:13:43.2113024-04:00,36823211.3024,2599.636352,1983.9100000000001
2025-06-24T10:13:43.2237696-04:00,36823223.769600004,2599.6483520000002,1755.04
2025-06-24T10:13:43.2360832-04:00,36823236.0832,2599.6603519999999,1594.74
2025-06-24T10:13:43.2480128-04:00,36823248.012800001,2599.672352,1581.6500000000001
2025-06-24T10:13:43.2604416-04:00,36823260.441600002,2599.6843520000002,1581.6500000000001
2025-06-24T10:13:43.2728576-04:00,36823272.857600003,2599.6983359999999,1639.47
2025-06-24T10:13:43.2851328-04:00,36823285.132800005,2599.7103360000001,1701.05
2025-06-24T10:13:43.2972800-04:00,36823297.280000001,2599.7223359999998,1720.0799999999999
2025-06-24T10:13:43.3095552-04:00,36823309.555200003,2599.734336,1708.5699999999999
2025-06-24T10:13:43.3218176-04:00,36823321.817600004,2599.7463360000002,1717.29
2025-06-24T10:13:43.3341568-04:00,36823334.156800002,2599.7583359999999,1768.6500000000001
2025-06-24T10:13:43.3461760-04:00,36823346.175999999,2599.770336,1781.1300000000001
2025-06-24T10:13:43.3586048-04:00,36823358.604800001,2599.7843520000001,1702.6300000000001
2025-06-24T10:13:43.3709440-04:00,36823370.943999998,2599.7963519999998,1539.77
2025-06-24T10:13:43.3830016-04:00,36823383.001600005,2599.808352,1336.3199999999999
2025-06-24T10:13:43.3917312-04:00,36823391.731200002,2599.8163519999998,1190.9000000000001
2025-06-24T10:13:43.4036992-04:00,36823403.699200004,2599.828352,1150.75
2025-06-24T10:13:43.4160384-04:00,36823416.038400002,2599.8403520000002,1187.0699999999999
2025-06-24T10:13:43.4282496-04:00,36823428.249600001,2599.8523519999999,1244.4400000000001
2025-06-24T10:13:43.4409088-04:00,36823440.908799998,2599.866336,1275.04
2025-06-24T10:13:43.4531328-04:00,36823453.132800005,2599.8783360000002,1245.1900000000001
2025-06-24T10:13:43.4652928-04:00,36823465.292800002,2599.8903359999999,1170.75
2025-06-24T10:13:43.4775168-04:00,36823477.516800001,2599.9023360000001,1100.23
2025-06-24T10:13:43.4896896-04:00,36823489.689599998,2599.9143359999998,1049.77
2025-06-24T10:13:43.5019264-04:00,36823501.926399998,2599.926336,1028.27
2025-06-24T10:13:43.5142784-04:00,36823514.278400004,2599.9383360000002,1045.71
2025-06-24T10:13:43.5266304-04:00,36823526.630400002,2599.9523519999998,1084.0599999999999
2025-06-24T10:13:43.5387136-04:00,36823538.713600002,2599.964352,1156.9200000000001
2025-06-24T10:13:43.5481856-04:00,36823548.185600005,2599.9723519999998,1156.9200000000001
2025-06-24T10:13:43.5593728-04:00,36823559.3728,2599.9843519999999,1290.53
2025-06-24T10:13:43.5718528-04:00,36823571.852800004,2599.9963520000001,1451.28
2025-06-24T10:13:43.5840384-04:00,36823584.038400002,2600.0083519999998,1652.3299999999999
2025-06-24T10:13:43.5963648-04:00,36823596.364799999,2600.020352,1891.5
2025-06-24T10:13:43.6085632-04:00,36823608.563200004,2600.0343360000002,2100.5999999999999
2025-06-24T10:13:43.6210688-04:00,36823621.068800002,2600.0463359999999,2263.7600000000002
2025-06-24T10:13:43.6331264-04:00,36823633.126400001,2600.0583360000001,2425.04
2025-06-24T10:13:43.6456320-04:00,36823645.631999999,2600.0703360000002,2560.98
2025-06-24T10:13:43.6578176-04:00,36823657.817600004,2600.0823359999999,2617.7399999999998
2025-06-24T10:13:43.6699776-04:00,36823669.977600001,2600.0943360000001,2649.5500000000002
2025-06-24T10:13:43.6823040-04:00,36823682.304000005,2600.1063359999998,2591.73
2025-06-24T10:13:43.6944896-04:00,36823694.489600003,2600.118336,2494.8899999999999
2025-06-24T10:13:43.7067008-04:00,36823706.700800002,2600.1323520000001,2511.9499999999998
2025-06-24T10:13:43.7191040-04:00,36823719.104000002,2600.1443519999998,2533.5300000000002
2025-06-24T10:13:43.7312256-04:00,36823731.225600004,2600.156352,2545.71
2025-06-24T10:13:43.7435776-04:00,36823743.577600002,2600.1683520000001,2598.9499999999998
2025-06-24T10:13:43.7558144-04:00,36823755.814400002,2600.1803519999999,2656.0100000000002
2025-06-24T10:13:43.7643392-04:00,36823764.339200005,2600.1883520000001,2755.1900000000001
2025-06-24T10:13:43.7765504-04:00,36823776.550400004,2600.2023359999998,2898.27
2025-06-24T10:13:43.7888000-04:00,36823788.800000004,2600.214336,3017.29
2025-06-24T10:13:43.8011136-04:00,36823801.113600001,2600.2263360000002,3095.4099999999999
2025-06-24T10:13:43.8133504-04:00,36823813.350400001,2600.2383359999999,3160
2025-06-24T10:13:43.8255360-04:00,36823825.535999998,2600.2503360000001,3160
2025-06-24T10:13:43.8378752-04:00,36823837.875200003,2600.2623359999998,3227.29
2025-06-24T10:13:43.8501120-04:00,36823850.112000003,2600.2743359999999,3321.8800000000001
2025-06-24T10:13:43.8624512-04:00,36823862.451200001,2600.2863360000001,3393.0100000000002
2025-06-24T10:13:43.8747264-04:00,36823874.726400003,2600.3003520000002,3356.9899999999998
2025-06-24T10:13:43.8869760-04:00,36823886.976000004,2600.3123519999999,3268.7199999999998
2025-06-24T10:13:43.8991872-04:00,36823899.187200002,2600.3243520000001,3130.75
2025-06-24T10:13:43.9114496-04:00,36823911.449600004,2600.3363519999998,2983.0100000000002
2025-06-24T10:13:43.9238272-04:00,36823923.827200003,2600.348352,2927.1399999999999
2025-06-24T10:13:43.9322240-04:00,36823932.223999999,2600.3563519999998,2930.5999999999999
2025-06-24T10:13:43.9445888-04:00,36823944.588799998,2600.368352,2902.71
2025-06-24T10:13:43.9569408-04:00,36823956.940800004,2600.3823360000001,2856.2399999999998
2025-06-24T10:13:43.9690240-04:00,36823969.024000004,2600.3943359999998,2918.1199999999999
2025-06-24T10:13:43.9814144-04:00,36823981.414400004,2600.406336,2997.6700000000001
2025-06-24T10:13:43.9934976-04:00,36823993.497600004,2600.4183360000002,3071.9499999999998
2025-06-24T10:13:44.0059520-04:00,36824005.952,2600.4303359999999,3266.6900000000001
2025-06-24T10:13:44.0180992-04:00,36824018.099200003,2600.4423360000001,3410.5999999999999
2025-06-24T10:13:44.0304256-04:00,36824030.4256,2600.4543359999998,3477.8899999999999
2025-06-24T10:13:44.0427648-04:00,36824042.764800005,2600.4683519999999,3567.8899999999999
2025-06-24T10:13:44.0549376-04:00,36824054.937600002,2600.480352,3601.6500000000001
2025-06-24T10:13:44.0671232-04:00,36824067.123199999,2600.4923520000002,3579.4000000000001
2025-06-24T10:13:44.0795520-04:00,36824079.552000001,2600.5043519999999,3537.0700000000002
2025-06-24T10:13:44.0918528-04:00,36824091.852800004,2600.5163520000001,3490.3000000000002
2025-06-24T10:13:44.1040512-04:00,36824104.051200002,2600.5283519999998,3424.21
2025-06-24T10:13:44.1126016-04:00,36824112.601599999,2600.5383360000001,3424.21
2025-06-24T10:13:44.1246976-04:00,36824124.6976,2600.5503359999998,3303.8299999999999
2025-06-24T10:13:44.1370880-04:00,36824137.088,2600.562336,3155.9400000000001
2025-06-24T10:13:44.1493120-04:00,36824149.311999999,2600.5743360000001,3012.4099999999999
2025-06-24T10:13:44.1615360-04:00,36824161.535999998,2600.5863359999998,2913.7600000000002
2025-06-24T10:13:44.1766144-04:00,36824176.614399999,2600.6023359999999,2909.77
2025-06-24T10:13:44.1861376-04:00,36824186.137600005,2600.6103360000002,3003.1599999999999
2025-06-24T10:13:44.1982592-04:00,36824198.259199999,2600.6223359999999,3175.1100000000001
2025-06-24T10:13:44.2105984-04:00,36824210.598400004,2600.6343360000001,3370.3800000000001
2025-06-24T10:13:44.2229504-04:00,36824222.950400002,2600.6483520000002,3529.02
2025-06-24T10:13:44.2351104-04:00,36824235.110399999,2600.6603519999999,3653.7600000000002
2025-06-24T10:13:44.2475008-04:00,36824247.500799999,2600.672352,3748.6500000000001
2025-06-24T10:13:44.2596736-04:00,36824259.673600003,2600.6843520000002,3789.6199999999999
2025-06-24T10:13:44.2719744-04:00,36824271.974399999,2600.6963519999999,3861.8000000000002
2025-06-24T10:13:44.2804608-04:00,36824280.4608,2600.7043520000002,3991.8800000000001
2025-06-24T10:13:44.2928000-04:00,36824292.800000004,2600.7183359999999,4125.04
2025-06-24T10:13:44.3051392-04:00,36824305.139200002,2600.7303360000001,4258.7200000000003
2025-06-24T10:13:44.3173248-04:00,36824317.3248,2600.7423359999998,4358.9499999999998
2025-06-24T10:13:44.3296000-04:00,36824329.600000001,2600.754336,4450.4499999999998
2025-06-24T10:13:44.3418240-04:00,36824341.824000001,2600.7663360000001,4519.6999999999998
2025-06-24T10:13:44.3541120-04:00,36824354.112000003,2600.7783359999999,4477.2200000000003
2025-06-24T10:13:44.3674240-04:00,36824367.424000002,2600.7923519999999,4327.1400000000003
2025-06-24T10:13:44.3786368-04:00,36824378.636799999,2600.8023360000002,4327.1400000000003
2025-06-24T10:13:44.3907840-04:00,36824390.784000002,2600.8163519999998,4124.5900000000001
2025-06-24T10:13:44.4030336-04:00,36824403.033600003,2600.828352,3970.8299999999999
2025-06-24T10:13:44.4153216-04:00,36824415.321600005,2600.8403520000002,3867.5900000000001
2025-06-24T10:13:44.4277504-04:00,36824427.750399999,2600.8523519999999,3757.7399999999998
2025-06-24T10:13:44.4400128-04:00,36824440.012800001,2600.8643520000001,3692.0999999999999
2025-06-24T10:13:44.4523008-04:00,36824452.300800003,2600.8763520000002,3674.96
2025-06-24T10:13:44.4606464-04:00,36824460.646400005,2600.886336,3763.3099999999999
2025-06-24T10:13:44.4734208-04:00,36824473.4208,2600.8983360000002,3938.1199999999999
2025-06-24T10:13:44.4851584-04:00,36824485.158399999,2600.9103359999999,4058.3499999999999
2025-06-24T10:13:44.4974336-04:00,36824497.433600001,2600.9223360000001,4097.7399999999998
2025-06-24T10:13:44.5097600-04:00,36824509.760000005,2600.9343359999998,4133.6800000000003
2025-06-24T10:13:44.5221888-04:00,36824522.1888,2600.946336,4220.5299999999997
2025-06-24T10:13:44.5342080-04:00,36824534.208000004,2600.9583360000001,4278.9499999999998
2025-06-24T10:13:44.5474048-04:00,36824547.404800005,2600.9723519999998,4264.3599999999997
2025-06-24T10:13:44.5589504-04:00,36824558.950400002,2600.9843519999999,4208.1199999999999
2025-06-24T10:13:44.5711744-04:00,36824571.174400002,2600.9963520000001,4175.4899999999998
2025-06-24T10:13:44.5833728-04:00,36824583.3728,2601.0083840000002,4237.6700000000001
2025-06-24T10:13:44.5957248-04:00,36824595.724799998,2601.0203839999999,4363.6099999999997
2025-06-24T10:13:44.6079872-04:00,36824607.987199999,2601.0323840000001,4481.7299999999996
2025-06-24T10:13:44.6164224-04:00,36824616.422400005,2601.0403839999999,4501.5799999999999
2025-06-24T10:13:44.6286080-04:00,36824628.608000003,2601.0543680000001,4392.7799999999997
2025-06-24T10:13:44.6410624-04:00,36824641.062399998,2601.0663679999998,4273.46
2025-06-24T10:13:44.6533248-04:00,36824653.3248,2601.078368,4191.8800000000001
2025-06-24T10:13:44.6656256-04:00,36824665.625600003,2601.0903680000001,4191.8800000000001
2025-06-24T10:13:44.6778624-04:00,36824677.862400003,2601.1023679999998,4161.8000000000002
2025-06-24T10:13:44.6899712-04:00,36824689.971200004,2601.114368,4237.4399999999996
2025-06-24T10:13:44.7021952-04:00,36824702.195200004,2601.1263680000002,4311.7299999999996
2025-06-24T10:13:44.7146624-04:00,36824714.6624,2601.1403839999998,4330.5299999999997
2025-06-24T10:13:44.7267968-04:00,36824726.796800002,2601.152384,4350.8299999999999
2025-06-24T10:13:44.7392000-04:00,36824739.200000003,2601.1643840000002,4319.6999999999998
2025-06-24T10:13:44.7513728-04:00,36824751.3728,2601.1763839999999,4285.04
2025-06-24T10:13:44.7636992-04:00,36824763.699200004,2601.188384,4319.3199999999997
2025-06-24T10:13:44.7758976-04:00,36824775.897600003,2601.2003840000002,4370.6000000000004
2025-06-24T10:13:44.7843840-04:00,36824784.384000003,2601.208384,4399.3199999999997
2025-06-24T10:13:44.8003584-04:00,36824800.358400002,2601.2243840000001,4373.0100000000002
2025-06-24T10:13:44.8126464-04:00,36824812.646400005,2601.2383679999998,4324.4399999999996
2025-06-24T10:13:44.8249728-04:00,36824824.972800002,2601.250368,4285.6400000000003
2025-06-24T10:13:44.8334080-04:00,36824833.408,2601.2583679999998,4315.04
2025-06-24T10:13:44.8457984-04:00,36824845.7984,2601.270368,4480.1499999999996
2025-06-24T10:13:44.8580992-04:00,36824858.099200003,2601.2823680000001,4567.1400000000003
2025-06-24T10:13:44.8704128-04:00,36824870.412799999,2601.2943679999998,4527.0699999999997
2025-06-24T10:13:44.8824704-04:00,36824882.470399998,2601.306368,4376.0100000000002
2025-06-24T10:13:44.8946816-04:00,36824894.681600004,2601.3183680000002,4084.8099999999999
2025-06-24T10:13:44.9070464-04:00,36824907.046400003,2601.3323839999998,3836.77
2025-06-24T10:13:44.9191936-04:00,36824919.193599999,2601.344384,3691.5
2025-06-24T10:13:44.9314816-04:00,36824931.481600001,2601.3563840000002,3632.0999999999999
2025-06-24T10:13:44.9439104-04:00,36824943.910400003,2601.3683839999999,3632.0999999999999
2025-06-24T10:13:44.9562112-04:00,36824956.211199999,2601.380384,3547.52
2025-06-24T10:13:44.9683456-04:00,36824968.345600002,2601.3923840000002,3409.9200000000001
2025-06-24T10:13:44.9806720-04:00,36824980.671999998,2601.4043839999999,3288.27
2025-06-24T10:13:44.9928192-04:00,36824992.819200002,2601.4183680000001,3204.5900000000001
2025-06-24T10:13:45.0013440-04:00,36825001.344000004,2601.4263679999999,3224.21
2025-06-24T10:13:45.0138880-04:00,36825013.888000004,2601.4383680000001,3316.6900000000001
2025-06-24T10:13:45.0258176-04:00,36825025.817600004,2601.4503679999998,3371.9499999999998
2025-06-24T10:13:45.0384896-04:00,36825038.489600003,2601.462368,3362.8600000000001
2025-06-24T10:13:45.0505728-04:00,36825050.572800003,2601.4743680000001,3310.6799999999998
2025-06-24T10:13:45.0628736-04:00,36825062.873599999,2601.4883840000002,3237.3699999999999
2025-06-24T10:13:45.0750080-04:00,36825075.008000001,2601.5003839999999,3220.98
2025-06-24T10:13:45.0872320-04:00,36825087.232000001,2601.5123840000001,3257.3699999999999
2025-06-24T10:13:45.0995200-04:00,36825099.520000003,2601.5243839999998,3253.23
2025-06-24T10:13:45.1117696-04:00,36825111.769600004,2601.536384,3225.4099999999999
2025-06-24T10:13:45.1240320-04:00,36825124.032000005,2601.5483840000002,3226.8400000000001
2025-06-24T10:13:45.1362560-04:00,36825136.256000005,2601.5603839999999,3289.5500000000002
2025-06-24T10:13:45.1489664-04:00,36825148.966400005,2601.574368,3406.2399999999998
2025-06-24T10:13:45.1608960-04:00,36825160.896000005,2601.5863680000002,3554.0599999999999
2025-06-24T10:13:45.1692672-04:00,36825169.267200001,2601.594368,3632.9299999999998
2025-06-24T10:13:45.1817088-04:00,36825181.708800003,2601.6063680000002,3609.8499999999999
2025-06-24T10:13:45.1939072-04:00,36825193.907200001,2601.6183679999999,3596.6900000000001
2025-06-24T10:13:45.2061184-04:00,36825206.1184,2601.6303680000001,3659.6999999999998
2025-06-24T10:13:45.2183040-04:00,36825218.304000005,2601.6423679999998,3659.6999999999998
2025-06-24T10:13:45.2306560-04:00,36825230.656000003,2601.654368,3805.9400000000001
2025-06-24T10:13:45.2429696-04:00,36825242.969599999,2601.6683840000001,3938.1999999999998
2025-06-24T10:13:45.2552704-04:00,36825255.270400003,2601.6803839999998,3974.8899999999999
2025-06-24T10:13:45.2675200-04:00,36825267.520000003,2601.6923839999999,3871.6500000000001
2025-06-24T10:13:45.2797824-04:00,36825279.782400005,2601.7043840000001,3621.9499999999998
2025-06-24T10:13:45.2920832-04:00,36825292.0832,2601.7163839999998,3396.2399999999998
2025-06-24T10:13:45.3042432-04:00,36825304.243200004,2601.728384,3312.3299999999999
2025-06-24T10:13:45.3165312-04:00,36825316.531199999,2601.7403840000002,3370.23
2025-06-24T10:13:45.3289216-04:00,36825328.921599999,2601.7543679999999,3509.1700000000001
2025-06-24T10:13:45.3410816-04:00,36825341.081600003,2601.7663680000001,3579.1700000000001
2025-06-24T10:13:45.3496960-04:00,36825349.696000002,2601.7743679999999,3526.54
2025-06-24T10:13:45.3620224-04:00,36825362.022399999,2601.786368,3388.7199999999998
2025-06-24T10:13:45.3742976-04:00,36825374.297600001,2601.7983680000002,3273.0799999999999
2025-06-24T10:13:45.3864064-04:00,36825386.406400003,2601.8103679999999,3268.5
2025-06-24T10:13:45.3986432-04:00,36825398.643200003,2601.8223680000001,3336.8400000000001
2025-06-24T10:13:45.4110336-04:00,36825411.033600003,2601.8363840000002,3387.1399999999999
2025-06-24T10:13:45.4233600-04:00,36825423.359999999,2601.8483839999999,3387.9699999999998
2025-06-24T10:13:45.4355456-04:00,36825435.545600004,2601.8603840000001,3339.3200000000002
2025-06-24T10:13:45.4477824-04:00,36825447.782400005,2601.8723839999998,3307.6700000000001
2025-06-24T10:13:45.4599296-04:00,36825459.9296,2601.884384,3326.3200000000002
2025-06-24T10:13:45.4721536-04:00,36825472.1536,2601.8963840000001,3332.0999999999999
2025-06-24T10:13:45.4846208-04:00,36825484.620800003,2601.9083839999998,3342.3299999999999
2025-06-24T10:13:45.4968320-04:00,36825496.832000002,2601.922368,3342.3299999999999
2025-06-24T10:13:45.5114368-04:00,36825511.436800003,2601.9363840000001,3353.8299999999999
2025-06-24T10:13:45.5176192-04:00,36825517.619199999,2601.942368,3332.9299999999998
2025-06-24T10:13:45.5299584-04:00,36825529.958400004,2601.9543680000002,3327.1399999999999
2025-06-24T10:13:45.5420800-04:00,36825542.079999998,2601.9663679999999,3357.6700000000001
2025-06-24T10:13:45.5542656-04:00,36825554.265600003,2601.978368,3398.7199999999998
2025-06-24T10:13:45.5665536-04:00,36825566.553599998,2601.9903680000002,3409.6199999999999
2025-06-24T10:13:45.5788160-04:00,36825578.816,2602.0043839999998,3329.25
2025-06-24T10:13:45.5911552-04:00,36825591.155200005,2602.016384,3144.21
2025-06-24T10:13:45.6033536-04:00,36825603.353600003,2602.0283840000002,2903.0100000000002
2025-06-24T10:13:45.6156416-04:00,36825615.641600005,2602.0403839999999,2670.0700000000002
2025-06-24T10:13:45.6280320-04:00,36825628.032000005,2602.0523840000001,2606.4699999999998
2025-06-24T10:13:45.6402688-04:00,36825640.268800005,2602.0643839999998,2787.1399999999999
2025-06-24T10:13:45.6525696-04:00,36825652.569600001,2602.076384,3102.1100000000001
2025-06-24T10:13:45.6648064-04:00,36825664.806400001,2602.0903680000001,3499.77
2025-06-24T10:13:45.6770816-04:00,36825677.081600003,2602.1023679999998,3922.8600000000001
2025-06-24T10:13:45.6855936-04:00,36825685.593600005,2602.1103680000001,4237.5900000000001
2025-06-24T10:13:45.6977920-04:00,36825697.792000003,2602.1223679999998,4488.04
2025-06-24T10:13:45.7100544-04:00,36825710.054400004,2602.134368,4682.4099999999999
2025-06-24T10:13:45.7223168-04:00,36825722.316799998,2602.1463680000002,4947.3699999999999
2025-06-24T10:13:45.7346560-04:00,36825734.656000003,2602.1583679999999,5219.6999999999998
2025-06-24T10:13:45.7469184-04:00,36825746.918400005,2602.172384,5441.5
2025-06-24T10:13:45.7592192-04:00,36825759.2192,2602.1843840000001,5705.4099999999999
2025-06-24T10:13:45.7713408-04:00,36825771.340800002,2602.1963839999999,5705.4099999999999
2025-06-24T10:13:45.7836672-04:00,36825783.667199999,2602.208384,5787.8199999999997
2025-06-24T10:13:45.7960192-04:00,36825796.019200005,2602.2203840000002,5789.5500000000002
2025-06-24T10:13:45.8083200-04:00,36825808.32,2602.2323839999999,5818.5699999999997
2025-06-24T10:13:45.8204672-04:00,36825820.467200004,2602.2443840000001,5780.8999999999996
2025-06-24T10:13:45.8327168-04:00,36825832.716800004,2602.2563839999998,5665.9399999999996
2025-06-24T10:13:45.8449920-04:00,36825844.991999999,2602.270368,5441.8000000000002
2025-06-24T10:13:45.8572928-04:00,36825857.292800002,2602.2823680000001,4956.9899999999998
2025-06-24T10:13:45.8695808-04:00,36825869.580800004,2602.2943679999998,4214.7399999999998
2025-06-24T10:13:45.8818432-04:00,36825881.843199998,2602.306368,3389.4699999999998
2025-06-24T10:13:45.8940800-04:00,36825894.079999998,2602.3183680000002,2597.5900000000001
2025-06-24T10:13:45.9025280-04:00,36825902.528000005,2602.326368,1930.5999999999999
2025-06-24T10:13:45.9149312-04:00,36825914.931200005,2602.3403840000001,1428.5699999999999
2025-06-24T10:13:45.9272448-04:00,36825927.244800001,2602.3523839999998,1047.1400000000001
2025-06-24T10:13:45.9394816-04:00,36825939.481600001,2602.364384,738.57000000000005
2025-06-24T10:13:45.9517056-04:00,36825951.705600001,2602.3763840000001,517.97000000000003
2025-06-24T10:13:45.9638784-04:00,36825963.878400005,2602.3883839999999,393.82999999999998
2025-06-24T10:13:45.9761152-04:00,36825976.115200005,2602.400384,329.39999999999998
2025-06-24T10:13:45.9884288-04:00,36825988.428800002,2602.4123840000002,285.79000000000002
2025-06-24T10:13:46.0006656-04:00,36826000.665600002,2602.4243839999999,269.76999999999998
2025-06-24T10:13:46.0129920-04:00,36826012.991999999,2602.4383680000001,283.52999999999997
2025-06-24T10:13:46.0252672-04:00,36826025.267200001,2602.4503679999998,337.13999999999999
2025-06-24T10:13:46.0375680-04:00,36826037.568000004,2602.462368,486.24000000000001
2025-06-24T10:13:46.0460800-04:00,36826046.079999998,2602.4703679999998,486.24000000000001
2025-06-24T10:13:46.0619648-04:00,36826061.9648,2602.4863679999999,753.30999999999995
