FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1
1952,2623.158784,1,36846747.072,0.0554154572648435,0.0696655393710223
1953,2623.171296,2,36846759.5008,0.021010749252168,0.0317422487329019
1954,2623.183776,1,36846772.1344,0.0554735973157937,0.0696437923290638
1955,2623.196288,2,36846784.448,0.0209592664589602,0.0318709557159215
1956,2623.2088,1,36846797.0688,0.0554749287673422,0.0696291463620305
1957,2623.22128,2,36846809.6128,0.0209206543640544,0.0319135621654728
1958,2623.233792,1,36846821.9008,0.0554336537693393,0.0696318092651275
1959,2623.246272,2,36846834.3936,0.0208389920024144,0.0319006914671708
1960,2623.258784,1,36846847.0912,0.0553848338792285,0.0696486743180749
1961,2623.271296,2,36846859.3792,0.0208132506058105,0.0318296807179187
1962,2623.283776,1,36846871.9232,0.0553781766214861,0.0696424608775153
1963,2623.296288,2,36846884.5184,0.0207759699624531,0.0317915124401956
1964,2623.3088,1,36846897.0752,0.0553972607603476,0.0696704213600334
1965,2623.32128,2,36846909.4656,0.0207591049095057,0.0316841086819517
1966,2623.333792,1,36846922.048,0.0554394233927161,0.0696087307716206
1967,2623.346272,2,36846934.4256,0.0208873680753424,0.0317293780346
1968,2623.358784,1,36846946.8928,0.0554767040360735,0.0697884767306651
1969,2623.371296,2,36846959.5136,0.0208372167336831,0.0317338162064282
1970,2623.383776,1,36846971.9552,0.0554150134476606,0.069735218668726
1971,2623.396288,2,36846984.6272,0.0207821834030126,0.0316836648647689
1972,2623.4088,1,36846997.1328,0.0554971196264835,0.0696522248555375
1973,2623.42128,2,36847009.6768,0.0207972731872287,0.0315190086899404
1974,2623.433792,1,36847022.1184,0.0555193104856248,0.0697130278095847
1975,2623.446272,2,36847034.6752,0.020890918612805,0.0314848347668628
1976,2623.458784,1,36847047.1168,0.0554700467783311,0.069643348511881
1977,2623.471296,2,36847059.6096,0.0209574911902289,0.0315509635271039
1978,2623.483776,1,36847071.8848,0.0554562884456635,0.069714803078316
1979,2623.496288,2,36847084.3904,0.0210182941442761,0.0315460815380928
1980,2623.5088,1,36847096.96,0.0554602828003089,0.0696757471662273
1981,2623.52128,2,36847109.4784,0.0211217035478746,0.0315957890625693
1982,2623.533792,1,36847121.8944,0.0554638333377715,0.0697618476996955
1983,2623.546272,2,36847134.5408,0.021061788228193,0.0316739008867467
1984,2623.558784,1,36847146.9184,0.0554469682848241,0.0697960216227732
1985,2623.571296,2,36847159.4112,0.0210156312411791,0.0315997834172148
1986,2623.583776,1,36847172.0064,0.0554460806504585,0.0697906958165792
1987,2623.596288,2,36847185.1904,0.0210449231752457,0.0316601425540791
1988,2623.6088,1,36847197.1456,0.0555188666684419,0.0698159933960003
1989,2623.62128,2,36847209.5872,0.0210169626927276,0.0317187264222122
1990,2623.633792,1,36847222.1824,0.0554349852208878,0.0698514987706264
1991,2623.646272,2,36847234.624,0.0209512777496694,0.0316725694351983
1992,2623.658784,1,36847247.1296,0.0554451930160928,0.0698159933960003
1993,2623.671264,2,36847259.456,0.0209614855448744,0.0316135417498824
1994,2623.683776,1,36847272.064,0.0554673838752341,0.0697094772721221
1995,2623.696288,2,36847284.5312,0.0209663675338854,0.0316224180935389
1996,2623.7088,1,36847297.1136,0.0554127943617465,0.0697809318385571
1997,2623.72128,2,36847309.7344,0.0209668113510683,0.0315349861085222
1998,2623.733792,1,36847322.0224,0.0553892720510567,0.0696952751222716
1999,2623.746272,2,36847334.5536,0.0209566035558633,0.0314511046609681
2000,2623.758784,1,36847346.9568,0.0554811422079017,0.0695559165268643
2001,2623.771264,2,36847359.5904,0.0209459519434754,0.0313805377288987
2002,2623.783776,1,36847372.0576,0.0554554008112978,0.0695630176017895
2003,2623.796288,2,36847384.4224,0.0209459519434754,0.0313814253632644
2004,2623.8088,1,36847397.1328,0.0555246362918187,0.0696384665228699
2005,2623.82128,2,36847409.6256,0.0209148847406776,0.0313490267089181
2006,2623.833792,1,36847422.1568,0.0554900185515582,0.0697023761971968
2007,2623.846272,2,36847434.688,0.020944620491927,0.0313055326250011
2008,2623.858784,1,36847447.1424,0.0555667989241872,0.0697458702811138
2009,2623.871296,2,36847459.4816,0.0209898898445752,0.0313228414951313
2010,2623.883776,1,36847471.9488,0.0554993387123976,0.0697365501202745
2011,2623.896288,2,36847484.672,0.0209823449524672,0.031303313539087
2012,2623.9088,1,36847497.3312,0.0554860241969128,0.0697090334549392
2013,2623.92128,2,36847509.6704,0.0211075013980241,0.0312238702633611
2014,2623.933792,1,36847522.048,0.0555734561819295,0.0696801853380555
2015,2623.946272,2,36847534.656,0.0211234788166059,0.0311950221464774
2016,2623.958784,1,36847546.944,0.0555117655935167,0.0697587409794158
2017,2623.971296,2,36847559.7056,0.0211416753211017,0.0312482802084165
2018,2623.983776,1,36847571.9168,0.0555122094106995,0.0698199877506458
2019,2623.996288,2,36847584.3968,0.0211558774709522,0.0313277234841424
2020,2624.008832,1,36847596.9536,0.0555020016154945,0.0696708651772162
2021,2624.021312,2,36847609.472,0.0211190406447776,0.0314861662184113
2022,2624.033824,1,36847622.0544,0.0554150134476606,0.0696353598025901
2023,2624.046304,2,36847634.432,0.0210205132301902,0.0317844113652704
2024,2624.058816,1,36847647.2064,0.0554225583397687,0.0696819606067869
2025,2624.071328,2,36847659.6864,0.0210271704879326,0.0319432979167221
2026,2624.083808,1,36847672.0128,0.0554656086065028,0.0696606573820112
2027,2624.09632,2,36847684.6976,0.0209255363530654,0.0319197756060324
2028,2624.108832,1,36847697.1392,0.0554913500031067,0.0696770786177758
2029,2624.121312,2,36847709.7216,0.0208886995268909,0.0319091239936445
2030,2624.133824,1,36847722.1632,0.0555361755385722,0.0697782689354601
2031,2624.146304,2,36847734.6688,0.0208784917316859,0.0319912301724674
2032,2624.158816,1,36847747.1616,0.0554873556484613,0.0698639256517455
2033,2624.171328,2,36847759.6288,0.0208598514100072,0.0320640161904508
2034,2624.183808,1,36847772.0192,0.0555783381709406,0.0699491385508481
2035,2624.19632,2,36847784.5888,0.0208394358195972,0.0320072075910491
2036,2624.208832,1,36847796.9664,0.0555401698932176,0.0699637845178814
2037,2624.221312,2,36847809.6896,0.0207932788325833,0.0319699269476917
2038,2624.233824,1,36847822.1952,0.0555224172059045,0.0698284202771194
2039,2624.246304,2,36847834.8416,0.0207839586717439,0.0319113430795587
2040,2624.258816,1,36847847.0656,0.0554687153267826,0.0698594874799173
2041,2624.271328,2,36847859.6864,0.0207963855528631,0.0319330901215171
2042,2624.283808,1,36847871.9616,0.0554940129062037,0.0699535767226764
2043,2624.29632,2,36847884.5696,0.0207422398565583,0.0320236288268137
2044,2624.308832,1,36847897.1008,0.0554926814546552,0.0699251724229755
2045,2624.321312,2,36847909.76,0.0207901721123035,0.0320484825890519
2046,2624.333824,1,36847922.1632,0.0554465244676413,0.069895880488909
2047,2624.346304,2,36847935.4368,0.0207644307156996,0.0320804374262154
2048,2624.358816,1,36847947.2384,0.0555122094106995,0.0699012062951029
2049,2624.371296,2,36847959.5648,0.0207635430813339,0.0320112019456945
2050,2624.383808,1,36847972.224,0.0554749287673422,0.0698772401672303
2051,2624.39632,2,36847984.4736,0.0207022963101039,0.0320107581285117
2052,2624.408832,1,36847997.2096,0.0554882432828269,0.0698399595238729
2053,2624.421312,2,36848009.728,0.0207280377067079,0.031902910553085
2054,2624.433824,1,36848022.1696,0.0555259677433672,0.069804010332064
2055,2624.446304,2,36848034.5088,0.0207928350154005,0.0318842702314063
2056,2624.458816,1,36848047.2704,0.0554469682848241,0.0698501673190779
2057,2624.471296,2,36848059.5456,0.0207577734579572,0.0320067637738663
2058,2624.483808,1,36848072.2048,0.0553595362998074,0.0698435100613355
2059,2624.49632,2,36848084.6976,0.0208971320533646,0.0319721460336058
2060,2624.5088,1,36848097.0112,0.0554909061859239,0.0698532740393577
2061,2624.521312,2,36848109.7088,0.0209002387736444,0.0318682928128245
2062,2624.533824,1,36848122.2272,0.0554784793048048,0.0698097799554408
2063,2624.546304,2,36848134.5152,0.0209175476437746,0.0319011352843537
2064,2624.558816,1,36848147.2256,0.0554283279631454,0.0698896670483495
2065,2624.571328,2,36848159.7056,0.0209384070513674,0.031900247649988
2066,2624.583808,1,36848172.0064,0.0555011139811289,0.0698133304929033
2067,2624.59632,2,36848184.768,0.0208962444189989,0.0319756965710684
2068,2624.6088,1,36848197.1456,0.0554722658642452,0.0698262011912053
2069,2624.621312,2,36848209.5488,0.0209375194170017,0.03211727425239
2070,2624.633824,1,36848222.2336,0.0554673838752341,0.0698852288765212
2071,2624.646304,2,36848234.7904,0.0208190202291872,0.0321110608118304
2072,2624.658816,1,36848247.1552,0.0554731534986109,0.0698341899004962
2073,2624.671328,2,36848259.52,0.0208234584010155,0.0320640161904508
2074,2624.683808,1,36848272.192,0.0554988948952148,0.0698408471582386
2075,2624.69632,2,36848284.8128,0.0208043742621539,0.0320271793642763
2076,2624.708832,1,36848297.2672,0.0554909061859239,0.0698554931252718
2077,2624.721312,2,36848309.6192,0.0208358852821346,0.032073780168473
2078,2624.733824,1,36848322.2144,0.0554913500031067,0.0698878917796181
2079,2624.746304,2,36848334.72,0.0208483121632537,0.0320657914591821
2080,2624.758816,1,36848347.264,0.0554500750051039,0.0697853700103853
2081,2624.771328,2,36848359.744,0.0208358852821346,0.03199478070993
2082,2624.783808,1,36848372.0832,0.0555792258053063,0.0698634818345627
2083,2624.79632,2,36848384.7808,0.0208660648505668,0.0320187468378026
2084,2624.808832,1,36848397.2608,0.0555743438162952,0.0698191001162801
2085,2624.821312,2,36848409.664,0.0208918062471707,0.0319464046370019
2086,2624.833824,1,36848422.1184,0.0555024454326774,0.069704595283111
2087,2624.846304,2,36848434.816,0.020934412696722,0.0318864893173204
2088,2624.858816,1,36848447.296,0.0556431354796332,0.0698048979664297
2089,2624.871328,2,36848459.7888,0.0210138559724478,0.0319144497998384
2090,2624.883808,1,36848472.1664,0.0556435792968161,0.0698128866757205
2091,2624.89632,2,36848484.7872,0.0210582376907304,0.0318984723812567
2092,2624.908832,1,36848497.1392,0.0556111806424698,0.0696553315758173
2093,2624.921312,2,36848509.632,0.0210302772082124,0.0318638546409963
2094,2624.933824,1,36848522.0992,0.0556062986534587,0.0698151057616347
2095,2624.946304,2,36848534.5792,0.0210182941442761,0.0318758377049326
2096,2624.958816,1,36848547.3152,0.0556586690810321,0.0698639256517455
2097,2624.971296,2,36848559.7312,0.0210533557017193,0.0319064610905476
2098,2624.983808,1,36848573.12,0.0555810010740376,0.0698106675898064
2099,2624.99632,2,36848584.7296,0.021026282853567,0.0318634108238135
2100,2625.008832,1,36848597.0304,0.0556608881669463,0.0697973530743216
2101,2625.021312,2,36848609.5744,0.0210009852741459,0.0318261301804561
2102,2625.033824,1,36848622.0544,0.0557066013367774,0.0697503084529421
2103,2625.046304,2,36848634.5728,0.0209570473730461,0.0315855812673643
2104,2625.058816,1,36848647.5392,0.0557003878962178,0.0696162756637286
2105,2625.071296,2,36848659.7888,0.0208341100134033,0.0315882441704613
2106,2625.083808,1,36848672.192,0.055636034404708,0.0695519221722188
2107,2625.09632,2,36848684.6464,0.0208012675418742,0.031522559227403
2108,2625.1088,1,36848697.2928,0.0556307085985141,0.0695665681392521
2109,2625.121312,2,36848709.5808,0.0208407672711457,0.0314932672933365
2110,2625.133824,1,36848722.2912,0.0556453545655474,0.0695128662601301
2111,2625.146304,2,36848734.6176,0.0208128067886276,0.0314502170266024
2112,2625.158816,1,36848747.2768,0.0555588102148963,0.0695319503989917
2113,2625.171296,2,36848759.8464,0.0207520038345805,0.031466638262367
2114,2625.183808,1,36848772.0704,0.05556724274137,0.0695931971702216
2115,2625.19632,2,36848784.5504,0.0206783301822313,0.0315846936329987
2116,2625.2088,1,36848797.6448,0.0556169502658465,0.0696109498575347
2117,2625.221312,2,36848809.8432,0.0207191613630513,0.0316215304591733
2118,2625.233824,1,36848822.1312,0.0556595567153978,0.0696460114149779
2119,2625.246304,2,36848834.816,0.0207342511472674,0.0317284904002343
2120,2625.258816,1,36848847.2832,0.0556240513407717,0.0697174659814129
2121,2625.271328,2,36848859.6224,0.0206725605588546,0.031890039854783
2122,2625.283808,1,36848872.0896,0.0556191693517606,0.0697880329134823
2123,2625.29632,2,36848884.8512,0.0206619089464668,0.032094195758883
2124,2625.3088,1,36848897.28,0.0556502365545585,0.0697014885628312
2125,2625.321312,2,36848909.6704,0.0206712291073061,0.0324945188577921
2126,2625.333824,1,36848922.3296,0.0556000852128991,0.0697329995828118
2127,2625.346304,2,36848934.6816,0.0207018524929211,0.0327923201874684
2128,2625.358816,1,36848947.3536,0.0555583663977135,0.0696983818425514
2129,2625.371328,2,36848959.8208,0.0207702003390763,0.0327430564801747
2130,2625.383808,1,36848972.16,0.0556400287593534,0.0696668708225708
2131,2625.39632,2,36848984.6528,0.02077863286555,0.0327288543303243
2132,2625.408832,1,36848997.2736,0.0555867706974143,0.0696460114149779
2133,2625.421312,2,36849009.664,0.0207994922731428,0.032665832290363
2134,2625.433824,1,36849022.0928,0.055605411019093,0.069694387487906
2135,2625.446304,2,36849034.6496,0.0207604363610542,0.032553546543108
2136,2625.458816,1,36849047.3088,0.0556298209641484,0.0697414321092855
2137,2625.471328,2,36849059.7504,0.0207289253410735,0.0323613737029443
2138,2625.483808,1,36849072.1536,0.0556298209641484,0.0696566630273658
2139,2625.49632,2,36849084.8,0.0206494820653476,0.0323045651035425
2140,2625.508832,1,36849097.3312,0.0555596978492619,0.069650893403989
2141,2625.521312,2,36849109.6576,0.020658802226187,0.0322783798897558
2142,2625.533824,1,36849122.3808,0.0555574787633478,0.0695954162561358
2143,2625.546304,2,36849134.6176,0.0206889817946192,0.032183403012631
2144,2625.558816,1,36849147.3408,0.0555463833337771,0.069510647174216
2145,2625.571328,2,36849159.8336,0.0207564420064087,0.0320001065161239
2146,2625.583808,1,36849172.3392,0.0554891309171926,0.0694254342751134
2147,2625.59632,2,36849184.9216,0.0208163573260902,0.0318975847468911
2148,2625.608832,1,36849197.312,0.0554487435535554,0.0694236590063821
2149,2625.621312,2,36849209.7152,0.0207870653920237,0.0319006914671708
2150,2625.633824,1,36849222.656,0.0555352879042065,0.069538607656734
2151,2625.646304,2,36849234.9184,0.02077863286555,0.0319566124322069
2152,2625.658816,1,36849247.2704,0.0556307085985141,0.0695900904499419
2153,2625.671328,2,36849259.904,0.0208088124339822,0.0319708145820574
2154,2625.683808,1,36849272.2816,0.0555601416664448,0.0696300339963962
2155,2625.69632,2,36849284.6208,0.0208199078635528,0.0320054323223178
2156,2625.708832,1,36849297.3184,0.0555392822588519,0.0697134716267675
2157,2625.721312,2,36849309.952,0.0208043742621539,0.0318856016829548
2158,2625.733824,1,36849322.1632,0.0555423889791317,0.0696646517366566
2159,2625.746304,2,36849334.848,0.0208554132381789,0.0317728721185169
2160,2625.758816,1,36849347.3408,0.0554798107563532,0.0696455675977951
2161,2625.771296,2,36849359.8464,0.0208261213041124,0.0317648834092261
2162,2625.783808,1,36849372.3136,0.055523748657453,0.0696899493160777
2163,2625.79632,2,36849384.832,0.0209179914609574,0.0317755350216139
2164,2625.8088,1,36849397.376,0.0555130970450652,0.0697520837216734
2165,2625.821312,2,36849409.728,0.0209992100054146,0.0317591137858493
2166,2625.833824,1,36849422.3744,0.0555317373667439,0.069714803078316
2167,2625.846304,2,36849434.816,0.0209850078555641,0.0316379516949378
2168,2625.858816,1,36849447.4624,0.0555299620980126,0.0697125839924018
2169,2625.871296,2,36849459.8912,0.02096237317924,0.031678339058575
2170,2625.883808,1,36849472.5888,0.0555361755385722,0.069722347970424
2171,2625.89632,2,36849484.8768,0.0209424014060128,0.0315846936329987
2172,2625.9088,1,36849497.216,0.0555228610230874,0.0697041514659281
2173,2625.921312,2,36849509.8496,0.0209157723750433,0.0315460815380928
2174,2625.933824,1,36849522.1888,0.0554505188222867,0.0696526686727203
2175,2625.946304,2,36849534.6816,0.0208944691502676,0.0315576207848463
2176,2625.958816,1,36849547.2384,0.0555335126354752,0.0696757471662273
2177,2625.971328,2,36849559.8336,0.0209042331282898,0.0316201990076248
2178,2625.983808,1,36849572.2496,0.0555361755385722,0.069722347970424
2179,2625.99632,2,36849584.9088,0.0208554132381789,0.0315860250845472
2180,2626.0088,1,36849597.504,0.05550599597014,0.0696934998535403
2181,2626.021312,2,36849609.792,0.0207994922731428,0.031538092828802
2182,2626.033824,1,36849622.4,0.0554562884456635,0.069735218668726
2183,2626.046304,2,36849634.8928,0.0208918062471707,0.03158646890173
2184,2626.058816,1,36849647.3216,0.0554735973157937,0.0697551904419531
2185,2626.071328,2,36849659.9808,0.0208758288285889,0.03150480654009
2186,2626.083808,1,36849672.3968,0.0555574787633478,0.0698466167816153
2187,2626.09632,2,36849684.9664,0.0209073398485696,0.0314715202513781
2188,2626.108832,1,36849697.2288,0.0555521529571539,0.0698310831802164
2189,2626.121312,2,36849709.6576,0.0208980196877302,0.0314218127269015
2190,2626.133824,1,36849723.136,0.055564579838273,0.0697933587196762
2191,2626.146304,2,36849734.7456,0.0209091151173009,0.0314298014361924
2192,2626.158816,1,36849747.2512,0.0555299620980126,0.0697525275388562
2193,2626.171328,2,36849759.7184,0.0208554132381789,0.031466638262367
2194,2626.183808,1,36849772.4544,0.0555379508073035,0.069834633717679
2195,2626.19632,2,36849784.96,0.0207968293700459,0.0313898578897381
2196,2626.208832,1,36849797.44,0.0555517091399711,0.0698199877506458
2197,2626.221312,2,36849810.0096,0.020829671841575,0.0313348245590676
2198,2626.233824,1,36849822.3744,0.0555406137104004,0.0696753033490445
2199,2626.246304,2,36849834.9824,0.0207981608215944,0.03128023504558
2200,2626.258816,1,36849847.4112,0.0554891309171926,0.0697547466247703
2201,2626.271328,2,36849859.9424,0.0207324758785361,0.0312979877328931
2202,2626.283808,1,36849872.3328,0.0554411986614474,0.0698337460833134
2203,2626.29632,2,36849884.9408,0.020750672383032,0.0313654479446826
2204,2626.308832,1,36849897.4208,0.055454956994115,0.069865257103294
2205,2626.321312,2,36849909.7216,0.0206672347526607,0.0312691396160094
2206,2626.333824,1,36849922.2272,0.0554043618352728,0.0697716116777177
2207,2626.346304,2,36849934.72,0.0206188586797326,0.0312047861244996
2208,2626.358816,1,36849947.392,0.0554900185515582,0.0696819606067869
2209,2626.371328,2,36849959.872,0.0207475656627522,0.0312389600475772
2210,2626.383808,1,36849972.3648,0.0555082150560541,0.0697875890962995
2211,2626.39632,2,36849984.896,0.0207537791033118,0.0312429544022226
2212,2626.408832,1,36849997.4016,0.0555299620980126,0.0697995721602358
2213,2626.421312,2,36850009.9328,0.0206619089464668,0.0312642576269983
2214,2626.433824,1,36850022.4128,0.0554358728552535,0.0698630380173799
2215,2626.446304,2,36850035.0464,0.0206840998056081,0.0312709148847407
2216,2626.458816,1,36850047.488,0.0554043618352728,0.0698213192021942
2217,2626.471296,2,36850059.9424,0.0206676785698435,0.0312323027898348
2218,2626.483808,1,36850073.4592,0.0554287717803282,0.0697374377546401
2219,2626.49632,2,36850084.9664,0.0207076221162979,0.0312478363912337
2220,2626.508832,1,36850097.2288,0.0553839462448628,0.0697032638315625
2221,2626.521312,2,36850109.8752,0.0206840998056081,0.03123940386476
2222,2626.533824,1,36850122.2656,0.0553857215135941,0.0696753033490445
2223,2626.546304,2,36850134.9632,0.0207857339404752,0.0312908866579679
2224,2626.558816,1,36850147.4048,0.0553790642558517,0.0696238205558366
2225,2626.571296,2,36850159.7952,0.0207630992641511,0.0313232853123142
2226,2626.583808,1,36850172.288,0.0553546543107963,0.0696810729724212
2227,2626.59632,2,36850184.7168,0.0207666498016137,0.0313672232134139
2228,2626.6088,1,36850197.3376,0.0553870529651426,0.0697139154439503
2229,2626.621312,2,36850209.9712,0.0208265651212952,0.0313317178387878
2230,2626.633824,1,36850222.3872,0.0554474121020069,0.0695918657186732
2231,2626.646304,2,36850235.0208,0.020822126949467,0.0312527183802448
2232,2626.658816,1,36850247.488,0.0554593951659432,0.0696073993200721
2233,2626.671328,2,36850259.8656,0.0207626554469683,0.031221651177447
2234,2626.683808,1,36850272.512,0.0554593951659432,0.0696615450163768
2235,2626.69632,2,36850284.7872,0.0207741946937218,0.0312433982194055
2236,2626.7088,1,36850297.5232,0.0554536255425665,0.0696757471662273
2237,2626.721312,2,36850309.7728,0.020750672383032,0.0312886675720537
2238,2626.733824,1,36850322.4704,0.0555534844087024,0.0695217426037866
2239,2626.746304,2,36850335.0016,0.0207626554469683,0.0313783186429846
2240,2626.758816,1,36850347.8272,0.0555006701639461,0.0695221864209695
2241,2626.771328,2,36850359.7696,0.0207861777576581,0.0313552401494776
2242,2626.783808,1,36850372.4672,0.055495788174935,0.0695914219014903
2243,2626.79632,2,36850385.024,0.0208039304449711,0.0313716613852422
2244,2626.808832,1,36850397.44,0.0555281868292813,0.069510647174216
2245,2626.821312,2,36850410.0864,0.0208673963021152,0.0313463638058211
2246,2626.833824,1,36850422.4768,0.0555144284966137,0.0694999955618282
2247,2626.846304,2,36850434.7776,0.0208114753370791,0.0313423694511757
2248,2626.858816,1,36850447.488,0.055503333067043,0.0694928944869029
2249,2626.871328,2,36850459.9936,0.02075821727514,0.0313219538607657
2250,2626.883808,1,36850472.448,0.0555415013447661,0.0695625737846066
2251,2626.89632,2,36850484.9536,0.0206912008805333,0.0313126336999263
2252,2626.908832,1,36850497.5104,0.0555419451619489,0.0696082869544377
2253,2626.921312,2,36850509.9904,0.0206494820653476,0.0313840882663613
2254,2626.933824,1,36850522.2784,0.0554367604896191,0.0696065116857064
2255,2626.946304,2,36850534.8224,0.0205589433600511,0.0313818691804472
2256,2626.958816,1,36850547.5584,0.0553777328043032,0.0696939436707232
2257,2626.971328,2,36850559.8976,0.0205802465848268,0.0315664971285028
2258,2626.983808,1,36850572.2752,0.0553542104936135,0.0697467579154794
2259,2626.99632,2,36850585.0496,0.0205833533051066,0.031573598203428
2260,2627.008864,1,36850597.5168,0.0553901596854224,0.0697467579154794
2261,2627.021344,2,36850609.8048,0.0205727016927187,0.0316028901374946
2262,2627.033856,1,36850622.3872,0.0553710755465609,0.0696633202851082
2263,2627.046336,2,36850634.9312,0.0206073194329792,0.0315625027738574
2264,2627.058848,1,36850647.36,0.0554558446284806,0.0697747183979975
2265,2627.071328,2,36850660.0832,0.0206880941602535,0.0315593960535776
2266,2627.08384,1,36850672.32,0.0554416424786302,0.0697787127526429
2267,2627.096352,2,36850684.8256,0.0207564420064087,0.0315607275051261
2268,2627.108864,1,36850697.5488,0.0554944567233865,0.0697187974329614
2269,2627.121344,2,36850709.7984,0.0207591049095057,0.0315185648727576
2270,2627.133856,1,36850722.368,0.0554407548442645,0.0698080046867094
2271,2627.146336,2,36850734.8864,0.0207932788325833,0.0315527387958352
2272,2627.158848,1,36850747.4304,0.0554731534986109,0.0698426224269699
2273,2627.171328,2,36850760.0256,0.0207493409314835,0.0315065818088213
2274,2627.18384,1,36850772.5312,0.0553599801169902,0.0697716116777177
2275,2627.196352,2,36850785.024,0.0207107288365776,0.0315247783133172
2276,2627.208832,1,36850797.5296,0.0554243336085,0.0697667296887066
2277,2627.221344,2,36850809.9968,0.0207386893190957,0.0315855812673643
2278,2627.233856,1,36850822.336,0.0554265526944141,0.0698585998455516
2279,2627.246336,2,36850835.0336,0.0207617678126026,0.0316619178228104
2280,2627.258848,1,36850847.5392,0.0554070247383698,0.0698439538785184
2281,2627.271328,2,36850859.8656,0.0207493409314835,0.031650378576057
2282,2627.28384,1,36850872.768,0.0554673838752341,0.0698696952751223
2283,2627.296352,2,36850884.9024,0.0207941664669489,0.0316938726599739
2284,2627.308832,1,36850897.3696,0.0554287717803282,0.0698963243060918
2285,2627.321344,2,36850911.04,0.0209268678046139,0.0316521538447883
2286,2627.333856,1,36850922.4192,0.0554496311879211,0.0697276737766179
2287,2627.346336,2,36850934.9632,0.02100320436006,0.0316077721265057
2288,2627.358848,1,36850947.5584,0.0553786204386689,0.0696903931332605
2289,2627.37136,2,36850959.9104,0.0210298333910296,0.0315802554611704
2290,2627.38384,1,36850972.5568,0.0553950416744335,0.0697680611402551
2291,2627.396352,2,36850984.832,0.0209512777496694,0.031573598203428
2292,2627.408832,1,36850997.3632,0.0554190078023061,0.0697050391002938
2293,2627.421344,2,36851010.0992,0.0209898898445752,0.0315873565360957
2294,2627.433856,1,36851022.464,0.0553870529651426,0.0697596286137814
2295,2627.446336,2,36851034.8672,0.0209410699544644,0.0317262713143202
2296,2627.458848,1,36851047.5392,0.055434541403705,0.0698807907046929
2297,2627.47136,2,36851060.0576,0.0209277554389796,0.0318114842134228
2298,2627.48384,1,36851072.64,0.0555641360210902,0.0697960216227732
2299,2627.496352,2,36851084.8512,0.0208984635049131,0.0317440240016332
2300,2627.508864,1,36851097.5488,0.0554585075315776,0.0696824044239697
2301,2627.521344,2,36851110.0928,0.0208682839364809,0.0317617766889463
2302,2627.533856,1,36851122.496,0.0555046645185915,0.0697014885628312
2303,2627.546336,2,36851135.0272,0.020911334203215,0.031716507336298
2304,2627.558848,1,36851147.648,0.0555157599481622,0.0696429046946982
2305,2627.57136,2,36851160.0768,0.0210080863490711,0.0318052707728632
2306,2627.58384,1,36851172.48,0.0554904623687411,0.0695328380333573
2307,2627.596352,2,36851185.024,0.0209969909195004,0.0315607275051261
2308,2627.608864,1,36851197.5936,0.0555175352168935,0.0695394952910997
2309,2627.621344,2,36851209.92,0.0209668113510683,0.03154563772091
2310,2627.633856,1,36851222.336,0.0554917938202895,0.069571893945446
2311,2627.646336,2,36851234.88,0.0210120807037165,0.0315793678268048
2312,2627.658848,1,36851247.6288,0.0554971196264835,0.0695465963660249
2313,2627.67136,2,36851259.968,0.0209144409234948,0.031476846057572
2314,2627.68384,1,36851272.4992,0.0555224172059045,0.0696455675977951
2315,2627.696352,2,36851285.056,0.0209361879654533,0.031573598203428
2316,2627.708864,1,36851297.6384,0.0554767040360735,0.0697227917876069
2317,2627.721344,2,36851310.1696,0.020969918071348,0.0317205016909435
2318,2627.733856,1,36851322.4576,0.0555330688182924,0.0698847850593384
2319,2627.746336,2,36851335.1808,0.0209153285578604,0.0317147320675667
2320,2627.758848,1,36851347.4944,0.0555193104856248,0.0696961627566373
2321,2627.77136,2,36851359.9488,0.0208753850114061,0.0317648834092261
2322,2627.78384,1,36851372.416,0.0554904623687411,0.0696726404459475
2323,2627.796352,2,36851385.088,0.0208776040973202,0.0318869331345032
2324,2627.808864,1,36851397.6704,0.0554838051109987,0.0697227917876069
2325,2627.821344,2,36851410.2656,0.0207954979184974,0.0319827976459937
2326,2627.833856,1,36851422.5408,0.055503333067043,0.0696961627566373
2327,2627.846336,2,36851435.0976,0.020801711359057,0.0319535057119271
2328,2627.858848,1,36851447.5136,0.0554336537693393,0.0696424608775153
2329,2627.871328,2,36851459.9808,0.0207946102841318,0.0319073487249132
2330,2627.88384,1,36851472.5632,0.0554411986614474,0.0697440950123825
2331,2627.896352,2,36851485.1584,0.0207883968435722,0.0319126745311071
2332,2627.908832,1,36851497.6896,0.0554478559191898,0.069735218668726
2333,2627.921344,2,36851510.144,0.0208234584010155,0.0319188879716667
2334,2627.933856,1,36851522.5984,0.0554234459741343,0.0697263423250695
2335,2627.946336,2,36851534.9248,0.0208412110883285,0.0318966971125254
2336,2627.958848,1,36851547.6096,0.0554385357583504,0.0697116963580362
2337,2627.971328,2,36851559.9232,0.0208252336697468,0.0319042420046335
2338,2627.98384,1,36851572.5696,0.0554771478532563,0.069783594741654
2339,2627.996352,2,36851585.152,0.020890918612805,0.0318847140485891
2340,2628.008832,1,36851597.6064,0.0554638333377715,0.0696930560363575
2341,2628.021344,2,36851610.1248,0.0209845640383813,0.0318709557159215
2342,2628.033856,1,36851622.4,0.0553888282338739,0.0696673146397536
2343,2628.046336,2,36851635.072,0.021051580432988,0.0318039393213148
